ID,No.,Type,Star,Name,Doll ID,Doll,Damage,Accuracy,Evasion,Move Speed,Rate of Fire,Crit.Rate,Crit.Damage,Armor Pen.,Armor,Shield,Damage Amplify,Damage Reduction,Night View,Rounds,Equip Exp,Equip Level,EQUIP_INFO_ADJUST_MAX,Adjust Count,Locked
122906153,230,Birdshot (Shell),★★★★,#6 Birdshot,-,-,-,-,-,-,3.5038,-,-25.3875%,-,-,-,-,-,-,-,1,0,,0,
122915340,31,HV (Ammo),★★★★,JHP High-Velocity Ammo,-,-,5.2516,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,,0,
122915341,31,HV (Ammo),★★★★,JHP High-Velocity Ammo,-,-,6.5366,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,,0,
122915342,31,HV (Ammo),★★★★,JHP High-Velocity Ammo,-,-,5.146,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,,0,
122915351,43,Plate (Body),★★★★,Type 2 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,4.4506,-,-,-,-,-,0,0,,0,
122915355,43,Plate (Body),★★★★,Type 2 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,4.3584,-,-,-,-,-,0,0,,0,
122915357,43,Plate (Body),★★★★,Type 2 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,4.0419,-,-,-,-,-,0,0,,0,
122915365,42,Plate (Body),★★★,Type 1 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,3.0000,-,-,-,-,-,0,0,MAX,0,
122915366,42,Plate (Body),★★★,Type 1 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,3.0000,-,-,-,-,-,0,0,MAX,0,
122915367,42,Plate (Body),★★★,Type 1 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,3.0000,-,-,-,-,-,0,0,MAX,0,
122915368,42,Plate (Body),★★★,Type 1 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,3.0000,-,-,-,-,-,0,0,MAX,0,
122915369,42,Plate (Body),★★★,Type 1 Armor Plate,-,-,-,-,-1.0000,-,-,-,-,-,3.0000,-,-,-,-,-,0,0,MAX,0,
123440601,68,MG Box (Body),★★★★★,IOP Maximum Ammo Box,-,-,-,-,-2.2402,-,-,-,-,-,-,-,-,-,-,2.5241,1,0,,0,
123440602,80,Slug (Shell),★★★★★,SABOT Slug,-,-,-,9.5032,-,-,-,-,-,-,-,-,-,-,-,-,1,0,,0,
123449287,44,Plate (Body),★★★★★,Type 3 Armor Plate,456613110,TPS,-,-,-2.6627,-,-,-,-,-,6.888,-,-,-,-,-,1,0,,0,
123471898,65,Supp (Silencer),★★★★,AC3 Suppressor,-,-,-,-,4.8105,-,-,10.8868%,-,-,-,-,-,-,-,-,1,0,,0,
123471899,65,Supp (Silencer),★★★★,AC3 Suppressor,-,-,-,-,4.4942,-,-,9.7014%,-,-,-,-,-,-,-,-,1,0,,0,
123504186,233,Processor Chip (Body),★★★★,#1 Processor,-,-,5.2850,-,-,-,8.9750,-,-50.0000%,-,-,-,-,-,-,-,1,0,,0,
123506041,451,Sp. Eq (Exclusive),★★★★★,Explosive Cyberarm,-,-,-,-,-6.000,-,-,23.4820%,9.4318%,-,-,-,-,-,-,-,1,0,,0,
123802424,467,Sp. Eq (Exclusive),★★★★★,equip-10000467,-,-,-,-,-,-,-,-,-,130.0000,-,-,-,-,-,-,1,0,MAX,0,
123802891,8,EOT (Holographic),★★★★★,EOT 518,-,-,4.718,9.0764,-,-,-5.8014,-,-,-,-,-,-,-,-,-,1,0,,0,
123812159,79,Slug (Shell),★★★★,WAD Slug,-,-,-,6.3910,-,-,-,-,-,-,-,-,-,-,-,-,1,0,,0,
123858161,471,Sp. Eq (Exclusive),★★★★★,equip-10000471,-,-,-,-,-,-,1.1424,23.0242%,-,-,-,-,-,-,-,-,1,0,,0,
