id,user_id,component_id,exp,level,skin,is_locked,roll_1,roll_2,roll_3,roll_4,roll_5,unlocked_att,heavy_damage,light_damage,reload,precision,atk_speed,hit,armor,dodge,crit_rate,crit_damage,L_armor_piercing,def_break,H_armor_piercing,energy,energy_bak,skill
33807,562858,1108,0,0,0,0,skill:220175,def_break:76,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33927,562858,1120,0,0,0,0,reload:16,heavy_damage:48,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33928,562858,2113,0,0,0,0,reload:12,def_break:60,H_armor_piercing:30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34036,562858,1103,0,0,0,0,skill:770125,L_armor_piercing:26,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34037,562858,2111,0,0,0,0,def_break:60,skill:770026,H_armor_piercing:30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34100,562858,3123,0,0,0,0,def_break:53,skill:770047,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34134,562858,3133,0,0,0,0,skill:770016,crit_rate:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34135,562858,3133,0,0,0,0,skill:770024,def_break:53,dodge:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34136,562858,3132,0,0,0,0,skill:770028,crit_rate:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34159,562858,3132,0,0,0,0,def_break:53,crit_damage:14,skill:770047,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34160,562858,3125,0,0,0,0,crit_damage:14,L_armor_piercing:18,skill:770028,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34161,562858,3127,0,0,0,0,crit_rate:14,def_break:53,dodge:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34209,562858,3116,0,0,0,0,def_break:53,crit_rate:14,crit_damage:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34592,562858,3123,0,0,0,0,L_armor_piercing:18,skill:770084,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34626,562858,3108,0,0,0,0,def_break:53,precision:22,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34645,562858,3125,0,0,0,0,skill:770014,H_armor_piercing:26,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34646,562858,3129,0,0,0,0,crit_rate:14,skill:770024,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34647,562858,1008,0,0,0,0,light_damage:48,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34697,562858,3108,0,0,0,0,H_armor_piercing:26,heavy_damage:33,skill:220180,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34717,562858,1110,0,0,0,0,skill:770091,heavy_damage:48,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34718,562858,1101,0,0,0,0,hit:10,def_break:76,skill:770090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34734,562858,1123,0,0,0,0,skill:770047,crit_rate:20,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34768,562858,1122,0,0,0,0,light_damage:48,hit:10,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34811,562858,1128,0,0,0,0,def_break:76,light_damage:48,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34812,562858,2113,0,0,0,0,heavy_damage:38,def_break:60,precision:25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34902,562858,2108,0,0,0,0,H_armor_piercing:30,skill:770045,heavy_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34903,562858,1122,0,0,0,0,L_armor_piercing:26,def_break:76,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34942,562858,3116,0,0,0,0,crit_rate:14,H_armor_piercing:26,crit_damage:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34943,562858,3127,0,0,0,0,def_break:53,dodge:4,armor:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34986,562858,3129,0,0,0,0,skill:770014,L_armor_piercing:18,crit_damage:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34987,562858,3127,0,0,0,0,skill:770026,def_break:53,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34988,562858,3121,0,0,0,0,dodge:4,skill:770024,armor:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35175,562858,3134,0,0,0,0,armor:4,crit_rate:14,dodge:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35177,562858,3124,0,0,0,0,armor:4,dodge:4,crit_damage:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35213,562858,2111,0,0,0,0,precision:25,H_armor_piercing:30,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35214,562858,2119,0,0,0,0,precision:25,def_break:60,heavy_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35370,562858,1118,0,0,0,0,def_break:76,precision:32,heavy_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35371,562858,1128,0,0,0,0,def_break:76,L_armor_piercing:26,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35372,562858,1122,0,0,0,0,skill:770113,hit:10,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35429,562858,2132,0,0,0,0,H_armor_piercing:30,def_break:60,crit_damage:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35431,562858,1005,0,0,0,0,armor:6,hit:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35503,562858,1013,0,0,0,0,hit:10,atk_speed:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35504,562858,1013,0,0,0,0,hit:10,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35505,562858,2127,0,0,0,0,skill:770026,armor:5,dodge:5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35564,562858,2121,0,0,0,0,def_break:60,dodge:5,armor:5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35565,562858,1133,0,0,0,0,def_break:76,dodge:6,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35786,562858,1124,0,0,0,0,crit_rate:20,dodge:6,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35787,562858,1011,0,0,0,0,armor:6,precision:32,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35789,562858,1105,0,0,0,0,L_armor_piercing:26,def_break:76,skill:770047,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35790,562858,1121,0,0,0,0,armor:6,def_break:76,crit_rate:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35792,562858,1116,0,0,0,0,H_armor_piercing:38,L_armor_piercing:26,skill:770047,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35793,562858,1114,0,0,0,0,def_break:76,crit_rate:20,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35794,562858,1125,0,0,0,0,H_armor_piercing:38,crit_damage:20,skill:770084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35796,562858,1115,0,0,0,0,H_armor_piercing:38,def_break:76,crit_rate:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35797,562858,1117,600,1,0,0,skill:770100,H_armor_piercing:38,crit_damage:20,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770100
35800,562858,1121,0,0,0,0,crit_rate:20,skill:770026,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35803,562858,1104,0,0,0,0,atk_speed:10,def_break:76,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35804,562858,1122,0,0,0,0,hit:10,def_break:76,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35806,562858,1101,0,0,0,0,skill:770113,atk_speed:10,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35809,562858,1118,0,0,0,0,heavy_damage:48,reload:16,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35811,562858,1126,0,0,0,0,skill:770082,light_damage:48,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35813,562858,1126,0,0,0,0,hit:10,light_damage:48,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35814,562858,1119,0,0,0,0,def_break:76,skill:220180,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36164,562858,3115,0,0,0,0,L_armor_piercing:18,crit_damage:14,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36218,562858,3129,0,0,0,0,L_armor_piercing:18,skill:770026,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36293,562858,3127,0,0,0,0,skill:770100,armor:4,crit_damage:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36294,562858,3121,0,0,0,0,def_break:53,crit_rate:14,armor:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36405,562858,2102,0,0,0,0,def_break:60,skill:220183,light_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36719,562858,1126,0,0,0,0,def_break:76,light_damage:48,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36765,562858,2116,0,0,0,0,def_break:60,H_armor_piercing:30,crit_rate:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36766,562858,2114,0,0,0,0,crit_rate:16,def_break:60,crit_damage:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36920,562858,1125,0,0,0,0,def_break:76,skill:770040,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36921,562858,1008,0,0,0,0,heavy_damage:48,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37178,562858,1122,0,0,0,0,hit:10,def_break:76,skill:770090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37179,562858,1119,0,0,0,0,skill:220173,precision:32,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37240,562858,3123,0,0,0,0,skill:770084,def_break:53,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37241,562858,3133,0,0,0,0,dodge:4,def_break:53,skill:770100,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37274,562858,2121,0,0,0,0,def_break:60,crit_damage:16,crit_rate:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37394,562858,2110,0,0,0,0,skill:220180,heavy_damage:38,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37435,562858,3108,0,0,0,0,heavy_damage:33,precision:22,skill:220181,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37476,562858,3127,0,0,0,0,def_break:53,crit_damage:14,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37478,562858,1115,0,0,0,0,H_armor_piercing:38,crit_damage:20,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37521,562858,1102,0,0,0,0,skill:770125,hit:10,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37522,562858,1122,0,0,0,0,skill:770106,light_damage:48,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37627,562858,2122,0,0,0,0,skill:220187,light_damage:38,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37629,562858,3108,0,0,0,0,precision:22,reload:11,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37663,562858,1118,0,0,0,0,heavy_damage:48,skill:220173,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37775,562858,1126,0,0,0,0,hit:10,def_break:76,skill:770036,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37777,562858,1110,0,0,0,0,precision:32,heavy_damage:48,skill:770109,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37875,562858,1122,0,0,0,0,hit:10,light_damage:48,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37876,562858,1101,0,0,0,0,light_damage:48,def_break:76,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37877,562858,1126,0,0,0,0,hit:10,def_break:76,skill:770038,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37958,562858,1128,0,0,0,0,skill:770038,def_break:76,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37960,562858,1113,0,0,0,0,precision:32,H_armor_piercing:38,reload:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38261,562858,1118,0,0,0,0,heavy_damage:48,def_break:76,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38262,562858,2118,0,0,0,0,skill:220180,def_break:60,precision:25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38263,562858,2120,0,0,0,0,def_break:60,precision:25,heavy_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38321,562858,3132,0,0,0,0,skill:770034,crit_damage:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38322,562858,3124,0,0,0,0,crit_rate:14,crit_damage:14,skill:770096,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38323,562858,3127,0,0,0,0,def_break:53,armor:4,dodge:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38394,562858,2125,0,0,0,0,def_break:60,crit_rate:16,crit_damage:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38396,562858,3132,0,0,0,0,skill:220182,H_armor_piercing:26,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38433,562858,3125,0,0,0,0,def_break:53,crit_rate:14,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38510,562858,3124,0,0,0,0,dodge:4,armor:4,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38511,562858,3132,0,0,0,0,crit_damage:14,crit_rate:14,skill:770084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38595,562858,2103,0,0,0,0,hit:8,def_break:60,light_damage:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38662,562858,2104,0,0,0,0,light_damage:38,def_break:60,skill:770113,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38696,562858,1126,0,0,0,0,hit:10,light_damage:48,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38697,562858,1102,0,0,0,0,skill:770036,def_break:76,atk_speed:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38771,562858,2122,0,0,0,0,skill:770107,light_damage:38,atk_speed:8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38773,562858,2103,0,0,0,0,hit:8,def_break:60,atk_speed:8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38918,562858,2119,0,0,0,0,heavy_damage:38,reload:12,H_armor_piercing:30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38920,562858,1102,0,0,0,0,skill:770104,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38983,562858,1125,0,0,0,0,def_break:76,H_armor_piercing:38,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38984,562858,1010,0,0,0,0,hit:10,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38985,562858,1117,0,0,0,0,L_armor_piercing:26,H_armor_piercing:38,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39097,562858,1011,0,0,0,1,dodge:6,armor:6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39098,562858,1115,3500,3,0,0,def_break:76,skill:770028,H_armor_piercing:38,,,"1,2",0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,770028
39099,562858,1010,0,0,0,0,hit:10,atk_speed:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39257,562858,3121,0,0,0,0,def_break:53,armor:4,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39258,562858,3117,0,0,0,0,crit_rate:14,H_armor_piercing:26,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39259,562858,2114,0,0,0,0,H_armor_piercing:30,crit_rate:16,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39294,562858,3134,0,0,0,0,def_break:53,skill:770028,dodge:4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39533,562858,3125,0,0,0,0,L_armor_piercing:18,crit_damage:14,crit_rate:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39601,562858,3115,0,0,0,0,def_break:53,crit_damage:14,skill:770032,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39602,562858,2114,0,0,0,0,crit_rate:16,H_armor_piercing:30,skill:770100,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39603,562858,2124,0,0,0,0,def_break:60,skill:770016,dodge:5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39638,562858,3115,0,0,0,0,def_break:53,crit_rate:14,H_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39676,562858,2126,0,0,0,0,L_armor_piercing:20,light_damage:38,skill:770046,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39722,562858,3123,0,0,0,0,skill:770041,def_break:53,crit_damage:14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39756,562858,2124,0,0,0,0,armor:5,skill:770114,dodge:5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39757,562858,1123,0,0,0,0,crit_damage:20,skill:770041,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39796,562858,1122,0,0,0,0,L_armor_piercing:26,def_break:76,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39797,562858,1110,0,0,0,0,precision:32,def_break:76,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39847,562858,2110,0,0,0,0,heavy_damage:38,skill:220181,precision:25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39848,562858,1101,0,0,0,0,atk_speed:10,hit:10,skill:770125,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39887,562858,1126,0,0,0,0,def_break:76,atk_speed:10,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39888,562858,1103,0,0,0,0,skill:770038,atk_speed:10,light_damage:48,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39995,562858,1010,0,0,0,0,light_damage:48,L_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39996,562858,1124,6000,4,0,0,crit_rate:20,skill:770104,armor:6,,,"1,2",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,770104
39997,562858,1001,0,0,0,0,reload:16,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40050,562858,1133,0,0,0,0,armor:6,crit_damage:20,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40052,562858,1008,0,0,0,0,L_armor_piercing:26,heavy_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40156,562858,1121,0,0,0,0,crit_rate:20,armor:6,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40157,562858,1121,0,0,0,0,armor:6,def_break:76,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40158,562858,1127,0,0,0,0,def_break:76,armor:6,crit_damage:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40201,562858,1126,0,0,0,0,def_break:76,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40202,562858,1113,0,0,0,0,skill:770096,precision:32,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40204,562858,1110,0,0,0,0,precision:32,def_break:76,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40205,562858,1102,0,0,0,0,L_armor_piercing:26,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40206,562858,1128,0,0,0,0,skill:770092,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40207,562858,1111,0,0,0,0,skill:770093,def_break:76,reload:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40208,562858,1111,0,0,0,0,H_armor_piercing:38,skill:220167,precision:32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40209,562858,1102,0,0,0,0,skill:770125,light_damage:48,hit:10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40210,562858,1126,0,0,0,0,def_break:76,L_armor_piercing:26,skill:770038,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40211,562858,1128,0,0,0,0,hit:10,L_armor_piercing:26,skill:770026,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40212,562858,1111,0,0,0,0,reload:16,precision:32,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40213,562858,1119,0,0,0,0,skill:220173,precision:32,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40214,562858,1128,32700,10,0,0,skill:770106,atk_speed:10,light_damage:48,,,"1,2,3",0,48,0,0,10,0,0,0,0,0,0,0,0,0,0,770106
40215,562858,1112,0,0,0,0,skill:220180,heavy_damage:48,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40217,562858,1126,0,0,0,0,def_break:76,skill:770038,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40218,562858,1102,0,0,0,0,skill:220183,hit:10,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40219,562858,1103,0,0,0,0,skill:770113,atk_speed:10,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40222,562858,1008,0,0,0,0,heavy_damage:48,H_armor_piercing:38,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40223,562858,1123,0,0,0,0,crit_rate:20,crit_damage:20,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40224,562858,1105,0,0,0,0,skill:770041,crit_rate:20,L_armor_piercing:26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40226,562858,1013,0,0,0,0,light_damage:48,L_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40230,562858,1127,0,0,0,0,def_break:76,crit_damage:20,armor:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40231,562858,1007,0,0,0,1,light_damage:48,heavy_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40234,562858,1010,0,0,0,0,L_armor_piercing:26,hit:10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40236,562858,1001,0,0,0,0,reload:16,precision:32,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40237,562858,1129,0,0,0,0,L_armor_piercing:26,crit_damage:20,crit_rate:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40238,562858,1123,0,0,0,0,skill:220183,crit_rate:20,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40239,562858,1121,0,0,0,0,crit_damage:20,def_break:76,dodge:6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40240,562858,1117,0,0,0,0,def_break:76,skill:770034,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40241,562858,1008,0,0,0,0,L_armor_piercing:26,light_damage:48,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40243,562858,1129,0,0,0,0,skill:770041,H_armor_piercing:38,crit_rate:20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40245,562858,1124,0,0,0,0,dodge:6,armor:6,def_break:76,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40246,562858,1117,0,0,0,0,def_break:76,crit_rate:20,H_armor_piercing:38,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40247,562858,1010,0,0,0,0,hit:10,L_armor_piercing:26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40449,562858,3116,0,0,0,0,def_break:53,crit_damage:14,skill:770114,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40450,562858,3125,0,0,0,0,crit_rate:14,crit_damage:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40493,562858,2124,0,0,0,0,crit_damage:16,dodge:5,def_break:60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40523,562858,2134,0,0,0,0,skill:770016,armor:5,crit_rate:16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40561,562858,3124,0,0,0,0,def_break:53,armor:4,skill:770104,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40562,562858,3124,0,0,0,0,armor:4,crit_damage:14,def_break:53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40590,562858,3116,0,0,0,0,crit_damage:14,skill:220183,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40591,562858,3133,0,0,0,0,dodge:4,def_break:53,skill:770024,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40592,562858,3129,0,0,0,0,def_break:53,crit_damage:14,skill:770040,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40617,562858,2131,0,0,0,0,heavy_damage:38,reload:12,skill:220185,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40618,562858,3108,0,0,0,0,skill:770081,reload:11,heavy_damage:33,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40619,562858,3122,0,0,0,0,light_damage:33,atk_speed:7,L_armor_piercing:18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
